ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
26095	"ENSG00000172053.16"	"QARS"	chr3	-	49097991	49098117	49095931	49096079	49098191	49098258	26095	1007,874,360	13,7,4	924,1166,1150	1,5,5	215	89	0.00381668874961	0.0226885597404	0.97,0.981,0.974	0.997,0.99,0.99	-0.017
632	"ENSG00000137601.15"	"NEK1"	chr4	-	169508768	169508852	169508247	169508331	169537808	169537911	632	2,10,0	45,42,18	0,0,1	11,13,21	173	89	0.00381611560645	0.0226885597404	0.022,0.109,0.0	0.0,0.0,0.024	0.036
27851	"ENSG00000141293.15"	"SKAP1"	chr17	-	48184722	48184847	48182393	48182457	48187842	48187926	27851	86,85,28	0,2,0	76,141,156	3,4,5	214	89	0.00382660556724	0.0227412701777	1.0,0.946,1.0	0.913,0.936,0.928	0.056
20265	"ENSG00000087266.15"	"SH3BP2"	chr4	+	2814810	2814917	2812289	2812477	2820613	2820753	20265	0,7,1	15,13,7	0,0,0	3,2,9	196	89	0.00384223169255	0.0228278724421	0.0,0.196,0.061	0.0,0.0,0.0	0.086
24315	"ENSG00000103335.20"	"PIEZO1"	chr16	-	88725008	88725080	88723870	88723971	88725415	88725519	24315	289,305,140	14,17,0	230,198,338	7,1,5	161	89	0.00386331988005	0.0229468700964	0.919,0.908,1.0	0.948,0.991,0.974	-0.029
4230	"ENSG00000105221.16"	"AKT2"	chr19	-	40236237	40236385	40236031	40236104	40237968	40238091	4230	268,273,113	8,6,6	122,147,242	5,13,18	237	89	0.00387101689758	0.0229862850974	0.926,0.945,0.876	0.902,0.809,0.835	0.067
34153	"ENSG00000114062.18"	"UBE3A"	chr15	-	25407066	25407137	25405460	25405502	25408619	25408684	34153	17,11,12	1,1,4	2,13,25	1,0,0	160	89	0.00387379570503	0.0229964819299	0.904,0.86,0.625	0.527,1.0,1.0	-0.046
32942	"ENSG00000114120.11"	"SLC25A36"	chr3	+	140966933	140967036	140963126	140963227	140970926	140970993	32942	38,36,13	118,81,64	10,14,29	93,92,106	192	89	0.00387764741268	0.0230130406174	0.13,0.171,0.086	0.047,0.066,0.113	0.054
21607	"ENSG00000163933.9"	"RFT1"	chr3	-	53123723	53123840	53122373	53122563	53125908	53125994	21607	288,328,122	22,8,7	69,50,137	0,4,1	206	89	0.00389398512871	0.0231036718319	0.85,0.947,0.883	1.0,0.844,0.983	-0.049
18560	"ENSG00000197586.12"	"ENTPD6"	chr20	+	25206521	25206590	25195756	25195867	25207078	25207397	18560	88,90,36	3,2,2	23,18,39	7,1,4	158	89	0.00389762414059	0.0231189304856	0.943,0.962,0.91	0.649,0.91,0.846	0.137
11231	"ENSG00000110455.13"	"ACCS"	chr11	+	44082064	44082192	44081178	44081320	44083168	44083208	11231	0,4,0	4,1,2	6,4,6	2,2,3	217	89	0.00390109741688	0.0231331979864	0.0,0.621,0.0	0.552,0.451,0.451	-0.278
38923	"ENSG00000108946.14"	"PRKAR1A"	chr17	+	68514986	68515119	68512909	68512978	68515393	68515576	38923	24,40,12	5,3,0	2,6,1	0,0,1	222	89	0.00390592520885	0.0231554876503	0.658,0.842,1.0	1.0,1.0,0.286	0.071
31231	"ENSG00000101057.15"	"MYBL2"	chr20	+	43681783	43681855	43673805	43673899	43682793	43682886	31231	776,814,272	48,53,12	265,208,256	5,6,13	161	89	0.00391017583349	0.0231743444337	0.899,0.895,0.926	0.967,0.95,0.916	-0.038
33751	"ENSG00000022840.15"	"RNF10"	chr12	+	120574467	120574537	120566952	120566980	120575630	120575688	33751	3,4,0	11,17,4	0,1,0	12,38,25	159	89	0.00392531112467	0.0232576831462	0.132,0.116,0.0	0.0,0.015,0.0	0.078
10846	"ENSG00000101104.12"	"PABPC1L"	chr20	+	44938673	44938748	44938060	44938191	44939125	44939317	10846	54,52,31	3,11,1	20,34,33	0,1,2	164	89	0.00392936550853	0.0232753392523	0.907,0.72,0.944	1.0,0.949,0.9	-0.093
3180	"ENSG00000168958.19"	"MFF"	chr2	+	227328677	227330846	227325264	227325427	227332418	227332588	3180	1225,1161,555	53,45,20	841,940,1032	20,15,30	2258	89	0.00393506292533	0.0233027154425	0.477,0.504,0.522	0.624,0.712,0.576	-0.136
13397	"ENSG00000089639.10"	"GMIP"	chr19	-	19634506	19634703	19633802	19634190	19634791	19634929	13397	53,44,25	3,6,2	59,71,95	0,0,5	286	89	0.00394022259028	0.0233268930721	0.846,0.695,0.795	1.0,1.0,0.855	-0.173
13787	"ENSG00000185019.16"	"UBOX5"	chr20	-	3115304	3115466	3107572	3110314	3121383	3122584	13787	51,57,38	19,7,2	16,21,32	11,10,15	251	89	0.0039477339641	0.0233649762651	0.488,0.743,0.871	0.34,0.427,0.431	0.301
34468	"ENSG00000186166.8"	"CCDC84"	chr11	+	119001612	119001825	118999010	118999109	119010763	119010830	34468	20,20,15	80,107,48	6,8,23	13,23,10	302	89	0.00394924581685	0.0233675397117	0.069,0.052,0.084	0.12,0.093,0.404	-0.137
31435	"ENSG00000161533.11"	"ACOX1"	chr17	-	75973624	75973785	75957458	75957566	75978533	75978693	31435	74,58,25	2,1,0	41,30,30	0,2,8	250	89	0.00395295812207	0.0233831181978	0.929,0.954,1.0	1.0,0.842,0.572	0.156
10357	"ENSG00000100242.15"	"SUN2"	chr22	-	38750897	38751035	38750224	38750320	38751209	38751373	10357	244,279,89	2,6,4	277,270,376	2,2,0	227	89	0.00395963337441	0.0234098193658	0.98,0.948,0.897	0.982,0.981,1.0	-0.046
21988	"ENSG00000168214.20"	"RBPJ"	chr4	+	26320699	26320815	26319709	26319888	26386352	26386391	21988	26,7,3	0,1,0	85,55,95	4,2,5	205	89	0.00395907239753	0.0234098193658	1.0,0.752,1.0	0.902,0.923,0.892	0.012
24131	"ENSG00000171574.17"	"ZNF584"	chr19	+	58409964	58410091	58408776	58409165	58415523	58415646	24131	63,57,28	25,33,5	21,8,15	18,10,16	216	89	0.00396293338806	0.0234229367127	0.509,0.416,0.698	0.325,0.248,0.279	0.257
17024	"ENSG00000101782.14"	"RIOK3"	chr18	+	23467398	23467526	23466132	23466276	23473428	23473626	17024	320,308,120	5,11,3	474,685,1026	5,6,8	217	89	0.00397331561322	0.0234778949301	0.963,0.92,0.943	0.975,0.979,0.981	-0.036
14266	"ENSG00000143951.15"	"WDPCP"	chr2	-	63571374	63571626	63492855	63492940	63588196	63588518	14266	5,8,3	4,4,0	2,0,1	0,1,0	341	89	0.0039795062883	0.0235080625081	0.246,0.343,1.0	1.0,0.0,1.0	-0.137
13395	"ENSG00000089639.10"	"GMIP"	chr19	-	19640295	19640360	19640084	19640192	19640445	19640571	13395	56,35,11	4,3,0	36,46,49	0,0,1	154	89	0.00398309105088	0.0235228239761	0.89,0.871,1.0	1.0,1.0,0.966	-0.068
100	"ENSG00000070814.17"	"TCOF1"	chr5	+	150391543	150391657	150389886	150390023	150391956	150392176	100	384,374,211	155,127,53	176,141,270	36,39,42	203	89	0.00398672132324	0.0235378460899	0.521,0.564,0.636	0.682,0.613,0.738	-0.104
4636	"ENSG00000116353.15"	"MECR"	chr1	-	29201373	29201518	29200515	29200589	29201942	29202045	4636	13,6,2	102,79,50	1,1,1	30,38,59	234	89	0.00398837057479	0.0235411671365	0.046,0.028,0.015	0.013,0.01,0.006	0.02
36767	"ENSG00000167965.17"	"MLST8"	chr16	+	2208209	2208334	2207192	2207345	2208449	2208613	36767	448,457,146	36,27,12	155,213,233	6,13,3	214	89	0.00400756733443	0.0236480314896	0.838,0.876,0.835	0.915,0.872,0.97	-0.069
22550	"ENSG00000110811.19"	"P3H3"	chr12	+	6834824	6834955	6833924	6834049	6836984	6837086	22550	36,20,4	38,48,9	4,5,11	19,26,31	220	89	0.00400964578659	0.0236538526768	0.277,0.144,0.152	0.078,0.072,0.126	0.099
11014	"ENSG00000151835.14"	"SACS"	chr13	-	23341444	23341690	23328829	23329484	23353784	23353876	11014	71,73,36	0,1,0	20,26,97	1,2,3	335	89	0.00401522740568	0.0236803310814	1.0,0.951,1.0	0.842,0.775,0.896	0.146
20128	"ENSG00000196715.5"	"VKORC1L1"	chr7	+	65948670	65948780	65873266	65873565	65954073	65959563	20128	398,334,168	25,8,6	101,99,190	1,2,4	199	89	0.00401676686036	0.023682962365	0.877,0.949,0.926	0.978,0.957,0.955	-0.046
5382	"ENSG00000135114.12"	"OASL"	chr12	-	121027575	121027817	121023989	121024137	121031441	121031617	5382	19,5,8	6,0,0	8,7,9	0,0,0	331	89	0.00404871430756	0.0238648297498	0.46,1.0,1.0	1.0,1.0,1.0	-0.18
7952	"ENSG00000181019.12"	"NQO1"	chr16	-	69713027	69713129	69709400	69711281	69714963	69715077	7952	3030,2376,1014	42,38,17	2862,2454,2580	22,29,21	191	89	0.00406238620652	0.0239389037012	0.971,0.967,0.965	0.984,0.975,0.983	-0.013
2074	"ENSG00000181315.10"	"ZNF322"	chr6	-	26643658	26643728	26638639	26638728	26658557	26658646	2074	25,10,4	3,4,1	15,12,36	1,0,2	159	89	0.00406699796741	0.0239555902122	0.823,0.583,0.691	0.894,1.0,0.91	-0.236
37930	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15986799	15986886	15981039	15981144	15987265	15987368	37930	10,5,0	159,125,48	8,4,10	42,67,67	176	89	0.00406853551799	0.0239555902122	0.031,0.02,0.0	0.088,0.029,0.07	-0.045
7972	"ENSG00000157985.18"	"AGAP1"	chr2	+	235930764	235930923	235908737	235908906	235968461	235968623	7972	47,65,27	30,27,7	50,60,92	60,40,94	248	89	0.00406791473007	0.0239555902122	0.36,0.464,0.581	0.23,0.35,0.26	0.188
16777	"ENSG00000184432.9"	"COPB2"	chr3	-	139385003	139385429	139383297	139383435	139389547	139389626	16777	164,157,70	585,511,173	143,146,233	365,349,466	515	89	0.00407401694907	0.0239813465084	0.046,0.05,0.065	0.063,0.067,0.08	-0.016
24171	"ENSG00000183137.14"	"CEP57L1"	chr6	+	109106034	109106090	109100191	109100286	109145218	109145381	24171	17,6,3	3,0,3	3,3,2	0,0,1	145	89	0.00408487201079	0.0240387116267	0.777,1.0,0.38	1.0,1.0,0.551	-0.131
4111	"ENSG00000183010.16"	"PYCR1"	chr17	-	81934325	81934489	81932383	81933376	81934652	81934745	4111	2335,1962,723	111,103,62	1026,1132,1425	53,39,47	253	89	0.0040884941459	0.0240534927182	0.881,0.87,0.804	0.872,0.911,0.914	-0.047
19110	"ENSG00000175224.16"	"ATG13"	chr11	+	46618259	46618375	46617790	46617890	46644278	46644360	19110	71,58,18	22,4,11	26,35,29	18,26,30	205	89	0.00409676505045	0.0240890674601	0.584,0.863,0.415	0.385,0.369,0.296	0.271
29926	"ENSG00000112701.17"	"SENP6"	chr6	+	75702644	75703072	75697424	75697517	75709526	75709630	29926	1284,1128,527	8,7,4	460,632,945	0,2,2	517	89	0.00409662087353	0.0240890674601	0.965,0.965,0.958	1.0,0.982,0.988	-0.027
1052	"ENSG00000134644.15"	"PUM1"	chr1	-	30941921	30942123	30941150	30941272	30945345	30945372	1052	274,307,120	4,6,1	230,247,318	2,0,0	291	89	0.00410150602943	0.024110399894	0.954,0.94,0.973	0.972,1.0,1.0	-0.035
25510	"ENSG00000224081.8"	"LINC01057"	chr1	-	94705438	94705557	94679579	94679607	94732257	94732437	25510	4,6,0	0,0,3	4,2,1	13,4,9	208	89	0.00410986300502	0.0241529713551	1.0,1.0,0.0	0.116,0.176,0.045	0.554
6335	"ENSG00000168096.14"	"ANKS3"	chr16	-	4726658	4726854	4724749	4724831	4726978	4727177	6335	42,33,13	3,3,1	15,27,29	0,0,2	285	89	0.00411880807788	0.0241989749344	0.814,0.775,0.802	1.0,1.0,0.819	-0.143
11979	"ENSG00000166167.17"	"BTRC"	chr10	+	101430344	101430452	101354062	101354228	101461980	101462058	11979	52,60,22	39,26,10	15,34,35	23,28,44	197	89	0.00412382233989	0.0242218653814	0.376,0.51,0.498	0.228,0.354,0.264	0.179
15523	"ENSG00000186871.6"	"ERCC6L"	chrX	-	72237830	72237948	72204656	72208698	72238843	72239027	15523	12,0,9	69,73,23	3,0,0	26,17,20	207	89	0.00414133577515	0.0243181392142	0.07,0.0,0.144	0.047,0.0,0.0	0.056
23530	"ENSG00000166946.13"	"CCNDBP1"	chr15	+	43185819	43186233	43185117	43185607	43189198	43189280	23530	180,131,58	6,4,1	141,191,181	0,1,3	503	89	0.00414265119681	0.0243192710638	0.841,0.853,0.911	1.0,0.971,0.914	-0.093
3033	"ENSG00000114982.17"	"KANSL3"	chr2	-	96619671	96619762	96619358	96619544	96631311	96631482	3033	98,112,48	5,8,1	65,43,90	14,7,7	180	89	0.00414753115716	0.024341322115	0.906,0.874,0.96	0.697,0.752,0.864	0.142
21012	"ENSG00000075407.18"	"ZNF37A"	chr10	+	38094930	38095224	38094335	38094490	38095537	38095559	21012	72,95,23	14,25,8	69,70,110	13,3,7	383	89	0.004160899051	0.0244065516498	0.544,0.469,0.401	0.552,0.844,0.785	-0.256
21094	"ENSG00000129455.15"	"KLK8"	chr19	-	50999995	51000258	50997750	50997884	51001097	51001175	21094	122,160,75	89,105,58	158,183,220	60,104,103	352	89	0.00416003694927	0.0244065516498	0.257,0.278,0.246	0.4,0.308,0.351	-0.093
8279	"ENSG00000136754.16"	"ABI1"	chr10	-	26759061	26759235	26755654	26755741	26765217	26765318	8279	189,167,54	12,10,3	134,132,189	9,1,0	263	89	0.00417059694211	0.0244568140119	0.842,0.85,0.859	0.834,0.978,1.0	-0.087
2445	"ENSG00000165912.15"	"PACSIN3"	chr11	-	47182673	47182764	47182402	47182559	47183003	47183069	2445	274,233,97	7,17,6	167,108,175	2,2,5	180	89	0.00417407316977	0.0244705745612	0.951,0.871,0.889	0.976,0.964,0.945	-0.058
17579	"ENSG00000205129.8"	"C4orf47"	chr4	+	185436283	185436359	185436045	185436183	185440539	185440719	17579	2,0,1	7,4,2	2,11,20	12,23,18	165	89	0.00419163483334	0.0245668814285	0.134,0.0,0.212	0.082,0.205,0.375	-0.105
28622	"ENSG00000107263.18"	"RAPGEF1"	chr9	-	131603960	131604053	131602060	131602149	131621795	131621838	28622	18,15,10	97,103,38	18,24,36	77,65,87	182	89	0.00419820084801	0.0245920569956	0.083,0.066,0.114	0.103,0.153,0.168	-0.054
33453	"ENSG00000169087.10"	"HSPBAP1"	chr3	-	122786408	122786490	122777720	122777906	122793616	122793660	33453	2,4,2	18,12,9	1,0,0	9,5,6	171	89	0.0041970801758	0.0245920569956	0.055,0.148,0.104	0.055,0.0,0.0	0.084
37008	"ENSG00000135549.14"	"PKIB"	chr6	+	122675077	122675144	122633282	122633367	122717786	122717963	37008	158,119,64	24,20,4	146,215,203	43,59,39	156	89	0.00420061304806	0.0245995349681	0.79,0.772,0.901	0.66,0.675,0.748	0.127
27264	"ENSG00000173276.13"	"ZBTB21"	chr21	-	42002896	42002961	41986830	41994108	42010251	42010366	27264	21,21,15	27,37,7	12,2,15	20,35,42	154	89	0.00420858013151	0.0246395304889	0.31,0.247,0.553	0.257,0.032,0.171	0.217
22700	"ENSG00000204138.12"	"PHACTR4"	chr1	+	28457831	28457859	28407409	28407463	28459084	28459258	22700	10,6,1	37,61,12	1,1,3	25,42,38	117	89	0.0042179803963	0.0246878928248	0.171,0.07,0.06	0.03,0.018,0.057	0.065
15955	"ENSG00000134815.18"	"DHX34"	chr19	+	47376914	47376989	47376442	47376560	47377099	47377206	15955	21,17,8	51,48,22	7,9,22	13,8,12	164	89	0.00422902788649	0.024739185006	0.183,0.161,0.165	0.226,0.379,0.499	-0.198
2727	"ENSG00000010626.14"	"LRRC23"	chr12	+	6882195	6882327	6873681	6873781	6883703	6883919	2727	36,47,10	9,8,2	34,46,42	1,5,2	221	89	0.00422868506518	0.024739185006	0.617,0.703,0.668	0.932,0.787,0.894	-0.208
10419	"ENSG00000141580.15"	"WDR45B"	chr17	-	82630920	82631022	82627203	82627291	82643948	82644023	10419	1200,1110,487	18,37,13	1565,2011,2688	67,79,87	191	89	0.00423182384606	0.0247488574928	0.969,0.933,0.946	0.916,0.922,0.935	0.025
7269	"ENSG00000181045.14"	"SLC26A11"	chr17	+	80249153	80249287	80248574	80248674	80251328	80251401	7269	38,32,27	0,0,0	30,24,28	0,4,2	223	89	0.00423338424671	0.0247513008238	1.0,1.0,1.0	1.0,0.705,0.848	0.149
4283	"ENSG00000027847.13"	"B4GALT7"	chr5	+	177601425	177601503	177600205	177600260	177604178	177604541	4283	2,6,1	36,23,10	0,0,0	14,12,12	167	89	0.00423540102959	0.0247564104433	0.029,0.122,0.051	0.0,0.0,0.0	0.067
18038	"ENSG00000063176.15"	"SPHK2"	chr19	+	48628680	48629726	48628161	48628277	48630433	48630717	18038	259,233,102	6,2,4	42,70,55	6,4,3	1135	89	0.00423918062964	0.0247718183974	0.772,0.901,0.667	0.354,0.578,0.59	0.273
2895	"ENSG00000197381.15"	"ADARB1"	chr21	+	45134714	45134832	45128452	45128573	45171609	45171759	2895	3,6,4	11,14,5	4,0,1	16,13,17	207	89	0.00424509035912	0.0247996621789	0.105,0.156,0.256	0.097,0.0,0.025	0.132
16703	"ENSG00000001084.10"	"GCLC"	chr6	-	53516108	53516222	53514438	53514497	53520777	53520960	16703	509,514,226	4,1,0	260,430,756	7,7,6	203	89	0.00424899056382	0.0248157545412	0.982,0.996,1.0	0.942,0.964,0.982	0.03
5707	"ENSG00000105341.18"	"ATP5SL"	chr19	-	41436391	41436472	41433536	41433673	41438217	41438414	5707	336,454,162	52,52,14	168,255,219	50,33,55	170	89	0.00425052814552	0.0248180433122	0.772,0.82,0.858	0.638,0.802,0.676	0.111
24472	"ENSG00000180747.15"	"SMG1P3"	chr16	-	21487577	21487616	21484371	21484535	21519827	21520179	24472	9,21,5	2,4,0	10,3,8	4,2,10	128	89	0.00425412333395	0.0248323415953	0.758,0.785,1.0	0.635,0.511,0.357	0.347
27824	"ENSG00000119777.18"	"TMEM214"	chr2	+	27037814	27037892	27037560	27037702	27038145	27038237	27824	22,19,3	173,173,74	7,11,2	113,127,175	167	89	0.00427077745588	0.0249228397762	0.063,0.055,0.021	0.032,0.044,0.006	0.019
8433	"ENSG00000160191.17"	"PDE9A"	chr21	+	42731769	42731949	42653754	42653883	42732069	42732124	8433	22,21,5	0,0,0	126,109,130	1,2,6	269	89	0.00427816325126	0.0249592168998	1.0,1.0,1.0	0.977,0.947,0.878	0.066
38808	"ENSG00000177697.17"	"CD151"	chr11	+	834529	834803	832985	833026	836062	836153	38808	62,49,26	100,84,38	36,21,38	85,61,111	363	89	0.004286856969	0.0250032029247	0.132,0.125,0.144	0.094,0.078,0.077	0.051
27581	"ENSG00000151332.18"	"MBIP"	chr14	-	36308091	36308189	36300784	36300823	36311572	36311725	27581	168,140,66	9,9,2	109,111,166	2,3,2	187	89	0.00430085561272	0.0250780980573	0.899,0.881,0.94	0.963,0.946,0.975	-0.055
38305	"ENSG00000106462.10"	"EZH2"	chr7	-	148832633	148832750	148829727	148829848	148846469	148846598	38305	503,460,208	63,50,26	230,191,294	15,16,20	206	89	0.00430622118861	0.0251026273917	0.775,0.799,0.776	0.869,0.838,0.864	-0.074
2765	"ENSG00000166750.9"	"SLFN5"	chr17	+	35264182	35264903	35260970	35261096	35265071	35273655	2765	130,80,37	1,0,0	94,99,178	2,2,2	810	89	0.00432041701359	0.0251786046135	0.935,1.0,1.0	0.838,0.845,0.907	0.115
15939	"ENSG00000075891.21"	"PAX2"	chr10	+	100747014	100748019	100746263	100746303	100749745	100749916	15939	30,29,6	1,0,0	15,11,17	1,0,3	1094	89	0.00432330956705	0.0251885045534	0.709,1.0,1.0	0.55,1.0,0.316	0.281
26801	"ENSG00000173786.16"	"CNP"	chr17	+	41968072	41968740	41966814	41966887	41971891	41972031	26801	1593,1528,598	10,4,1	805,641,826	0,0,0	757	89	0.00432444134586	0.0251885045534	0.949,0.978,0.986	1.0,1.0,1.0	-0.029
5890	"ENSG00000109065.11"	"NAT9"	chr17	-	74775621	74775852	74773575	74773685	74776266	74776323	5890	220,208,92	8,2,0	100,68,100	0,0,1	320	89	0.00433115526107	0.0252208293724	0.884,0.967,1.0	1.0,1.0,0.965	-0.038
24495	"ENSG00000110075.14"	"PPP6R3"	chr11	+	68505144	68505271	68460746	68460827	68519500	68519651	24495	173,203,50	101,84,30	46,53,56	33,40,59	216	89	0.00433453612353	0.0252337332728	0.414,0.499,0.407	0.365,0.353,0.281	0.107
21223	"ENSG00000136560.13"	"TANK"	chr2	+	161202862	161202979	161179613	161179761	161203486	161203595	21223	27,14,1	413,290,138	1,10,13	361,394,358	206	89	0.00434219265132	0.0252715145655	0.027,0.02,0.003	0.001,0.011,0.015	0.008
36802	"ENSG00000100483.13"	"VCPKMT"	chr14	-	50112614	50112719	50108632	50109713	50114284	50114404	36802	47,36,31	13,17,9	7,19,33	1,2,4	194	89	0.00436510983892	0.025398068582	0.624,0.493,0.612	0.763,0.813,0.791	-0.213
19299	"ENSG00000110768.11"	"GTF2H1"	chr11	+	18325946	18326019	18322568	18322740	18333059	18333228	19299	9,6,7	151,134,44	1,0,2	31,47,66	162	89	0.00438131612429	0.025478676479	0.032,0.024,0.08	0.017,0.0,0.016	0.034
5638	"ENSG00000134775.15"	"FHOD3"	chr18	+	36658074	36658188	36625510	36625749	36681435	36681570	5638	23,8,13	2,1,0	22,9,24	2,10,3	203	89	0.004380217323	0.025478676479	0.834,0.778,1.0	0.828,0.283,0.778	0.241
273	"ENSG00000114098.17"	"ARMC8"	chr3	+	138228917	138229010	138223635	138223733	138235033	138235114	273	194,213,82	3,2,3	75,109,115	6,7,3	182	89	0.00438749644042	0.0255018815099	0.969,0.981,0.93	0.859,0.884,0.949	0.063
34387	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96135169	96135289	96133582	96133648	96151415	96151566	34387	8,7,3	9,3,1	0,0,3	1,3,2	209	89	0.00438766099101	0.0255018815099	0.275,0.498,0.561	0.0,0.0,0.39	0.315
8785	"ENSG00000257103.8"	"LSM14A"	chr19	+	34226407	34226464	34221506	34221738	34227364	34229288	8785	400,320,152	366,309,143	124,287,373	263,319,454	146	89	0.00440049536769	0.025569616592	0.4,0.387,0.393	0.223,0.354,0.334	0.09
4383	"ENSG00000040531.14"	"CTNS"	chr17	+	3648846	3648931	3647443	3647522	3654997	3655101	4383	71,49,22	3,0,0	13,3,5	1,0,8	174	89	0.00440281925147	0.0255762592184	0.924,1.0,1.0	0.869,1.0,0.242	0.271
6086	"ENSG00000178927.17"	"C17orf62"	chr17	-	82449430	82449480	82449169	82449292	82450699	82450776	6086	8,2,4	41,33,25	20,3,16	20,25,41	139	89	0.00441016634455	0.0256120706047	0.111,0.037,0.093	0.39,0.071,0.2	-0.14
1407	"ENSG00000087470.17"	"DNM1L"	chr12	+	32737864	32737942	32737104	32737161	32740063	32740240	1407	61,50,36	164,187,80	19,22,30	94,113,131	167	89	0.00441530900001	0.0256350639395	0.165,0.125,0.193	0.097,0.094,0.109	0.061
29602	"ENSG00000032219.18"	"ARID4A"	chr14	+	58366023	58366230	58365517	58365622	58366882	58367029	29602	65,38,20	0,4,2	88,109,148	0,1,0	296	89	0.00442049773671	0.0256583124257	1.0,0.741,0.75	1.0,0.97,1.0	-0.16
33638	"ENSG00000101365.20"	"IDH3B"	chr20	-	2658758	2658837	2658394	2658522	2659524	2659585	33638	409,383,159	2,1,0	264,239,315	4,2,9	168	89	0.00443739400075	0.0257494853588	0.991,0.995,1.0	0.972,0.984,0.949	0.027
14378	"ENSG00000157800.17"	"SLC37A3"	chr7	-	140348625	140348767	140337283	140337349	140351272	140351969	14378	171,156,58	0,1,1	107,116,175	6,2,2	231	89	0.00443920150977	0.0257499000367	1.0,0.984,0.957	0.873,0.957,0.971	0.047
7234	"ENSG00000164294.13"	"GPX8"	chr5	+	55160993	55161255	55160329	55160396	55164054	55167071	7234	1292,1040,624	9,10,4	316,397,423	2,0,0	351	89	0.00443984288787	0.0257499000367	0.973,0.963,0.975	0.976,1.0,1.0	-0.022
28121	"ENSG00000171604.11"	"CXXC5"	chr5	+	139665579	139665803	139648928	139649009	139680363	139680936	28121	2,0,0	6,10,5	1,3,2	1,1,3	313	89	0.00445800403106	0.02584830924	0.087,0.0,0.0	0.221,0.46,0.159	-0.251
599	"ENSG00000163482.11"	"STK36"	chr2	+	218688390	218688493	218685084	218685228	218688696	218688876	599	1,4,0	15,36,15	4,17,0	29,19,17	192	89	0.00445937049463	0.0258493132605	0.03,0.049,0.0	0.06,0.293,0.0	-0.091
23335	"ENSG00000147687.17"	"TATDN1"	chr8	-	124518741	124518881	124515886	124516030	124522936	124523002	23335	247,260,122	9,25,4	103,145,166	5,2,3	229	89	0.00446903779658	0.0258923421726	0.914,0.802,0.922	0.889,0.966,0.956	-0.058
25347	"ENSG00000028203.17"	"VEZT"	chr12	+	95258244	95258282	95257149	95257239	95262905	95263081	25347	5,6,0	61,60,23	1,0,1	26,47,80	127	89	0.00446918416506	0.0258923421726	0.054,0.065,0.0	0.026,0.0,0.009	0.028
6598	"ENSG00000166526.16"	"ZNF3"	chr7	-	100079535	100079656	100077302	100077433	100081634	100081740	6598	136,154,44	12,13,2	57,67,74	2,3,1	210	89	0.00447240511397	0.0259040747537	0.828,0.834,0.903	0.924,0.904,0.969	-0.077
1373	"ENSG00000100099.20"	"HPS4"	chr22	-	26466050	26466104	26465454	26465551	26466225	26466262	1373	38,39,12	38,30,12	13,4,10	10,14,62	143	89	0.00447385080022	0.0259055215275	0.384,0.447,0.384	0.447,0.151,0.091	0.175
22122	"ENSG00000124155.16"	"PIGT"	chr20	+	45421382	45421583	45420527	45420693	45424215	45424381	22122	706,711,365	10,11,6	593,469,592	11,12,27	290	89	0.00448965396895	0.0259831376637	0.956,0.952,0.949	0.943,0.923,0.871	0.04
24128	"ENSG00000171574.17"	"ZNF584"	chr19	+	58409940	58410091	58408624	58409165	58415523	58415646	24128	65,58,20	25,33,5	21,4,18	18,10,16	240	89	0.00448932451118	0.0259831376637	0.491,0.395,0.597	0.302,0.129,0.294	0.253
